"","LandUse","date","ndvi_mean","Stot_per_LU","ndvi_mean_interp"
"157","Culture",2015-06-06,NA,NA,0.740979227608069
"158","Culture",2015-06-07,NA,NA,0.74329095079104
"159","Culture",2015-06-08,NA,NA,0.745602673974012
"160","Culture",2015-06-09,NA,NA,0.747914397156983
"161","Culture",2015-06-10,NA,NA,0.750226120339954
"162","Culture",2015-06-11,0.752537843522925,928094.774,0.752537843522925
"163","Culture",2015-06-12,NA,NA,0.745152082588149
"164","Culture",2015-06-13,NA,NA,0.737766321653372
"165","Culture",2015-06-14,NA,NA,0.730380560718595
"166","Culture",2015-06-15,NA,NA,0.722994799783818
"167","Culture",2015-06-16,NA,NA,0.715609038849041
"168","Culture",2015-06-17,NA,NA,0.708223277914265
"169","Culture",2015-06-18,NA,NA,0.700837516979488
"170","Culture",2015-06-19,NA,NA,0.693451756044711
"171","Culture",2015-06-20,NA,NA,0.686065995109934
"172","Culture",2015-06-21,NA,NA,0.678680234175158
"173","Culture",2015-06-22,NA,NA,0.671294473240381
"174","Culture",2015-06-23,NA,NA,0.663908712305604
"175","Culture",2015-06-24,NA,NA,0.656522951370828
"176","Culture",2015-06-25,NA,NA,0.649137190436051
"177","Culture",2015-06-26,NA,NA,0.641751429501274
"178","Culture",2015-06-27,NA,NA,0.634365668566497
"179","Culture",2015-06-28,NA,NA,0.62697990763172
"180","Culture",2015-06-29,NA,NA,0.619594146696944
"181","Culture",2015-06-30,NA,NA,0.612208385762167
"182","Culture",2015-07-01,NA,NA,0.60482262482739
"183","Culture",2015-07-02,NA,NA,0.597436863892613
"184","Culture",2015-07-03,NA,NA,0.590051102957837
"185","Culture",2015-07-04,NA,NA,0.58266534202306
"186","Culture",2015-07-05,NA,NA,0.575279581088283
"187","Culture",2015-07-06,0.567893820153506,928094.774,0.567893820153506
"188","Culture",2015-07-07,NA,NA,0.563003343490827
"189","Culture",2015-07-08,NA,NA,0.558112866828147
"190","Culture",2015-07-09,NA,NA,0.553222390165467
"191","Culture",2015-07-10,NA,NA,0.548331913502787
"192","Culture",2015-07-11,NA,NA,0.543441436840107
"193","Culture",2015-07-12,NA,NA,0.538550960177427
"194","Culture",2015-07-13,NA,NA,0.533660483514747
"195","Culture",2015-07-14,NA,NA,0.528770006852068
"196","Culture",2015-07-15,NA,NA,0.523879530189388
"197","Culture",2015-07-16,NA,NA,0.518989053526708
"198","Culture",2015-07-17,NA,NA,0.514098576864028
"199","Culture",2015-07-18,NA,NA,0.509208100201348
"200","Culture",2015-07-19,NA,NA,0.504317623538668
"201","Culture",2015-07-20,NA,NA,0.499427146875988
"202","Culture",2015-07-21,NA,NA,0.494536670213309
"203","Culture",2015-07-22,0.489646193550629,928094.774,0.489646193550629
"204","Culture",2015-07-23,NA,NA,0.484418623201611
"205","Culture",2015-07-24,NA,NA,0.479191052852592
"206","Culture",2015-07-25,NA,NA,0.473963482503574
"207","Culture",2015-07-26,NA,NA,0.468735912154556
"208","Culture",2015-07-27,NA,NA,0.463508341805538
"209","Culture",2015-07-28,NA,NA,0.458280771456519
"210","Culture",2015-07-29,NA,NA,0.453053201107501
"211","Culture",2015-07-30,NA,NA,0.447825630758483
"212","Culture",2015-07-31,NA,NA,0.442598060409465
"213","Culture",2015-08-01,NA,NA,0.437370490060447
"214","Culture",2015-08-02,NA,NA,0.432142919711428
"215","Culture",2015-08-03,NA,NA,0.42691534936241
"216","Culture",2015-08-04,NA,NA,0.421687779013392
"217","Culture",2015-08-05,NA,NA,0.416460208664374
"218","Culture",2015-08-06,NA,NA,0.411232638315355
"219","Culture",2015-08-07,0.406005067966337,928094.774,0.406005067966337
"220","Culture",2015-08-08,NA,NA,0.413883125041883
"221","Culture",2015-08-09,NA,NA,0.421761182117428
"222","Culture",2015-08-10,NA,NA,0.429639239192973
"223","Culture",2015-08-11,NA,NA,0.437517296268519
"224","Culture",2015-08-12,NA,NA,0.445395353344064
"225","Culture",2015-08-13,NA,NA,0.453273410419609
"226","Culture",2015-08-14,0.461151467495155,928094.774,0.461151467495155
"227","Culture",2015-08-15,NA,NA,0.467023547825193
"228","Culture",2015-08-16,NA,NA,0.472895628155232
"229","Culture",2015-08-17,NA,NA,0.47876770848527
"230","Culture",2015-08-18,NA,NA,0.484639788815309
"231","Culture",2015-08-19,NA,NA,0.490511869145347
"232","Culture",2015-08-20,NA,NA,0.496383949475385
"233","Culture",2015-08-21,NA,NA,0.502256029805424
"234","Culture",2015-08-22,NA,NA,0.508128110135462
"235","Culture",2015-08-23,NA,NA,0.514000190465501
"236","Culture",2015-08-24,NA,NA,0.519872270795539
"237","Culture",2015-08-25,NA,NA,0.525744351125578
"238","Culture",2015-08-26,NA,NA,0.531616431455616
"239","Culture",2015-08-27,NA,NA,0.537488511785655
"240","Culture",2015-08-28,NA,NA,0.543360592115693
"241","Culture",2015-08-29,NA,NA,0.549232672445732
"242","Culture",2015-08-30,0.55510475277577,928094.774,0.55510475277577
"243","Culture",2015-08-31,NA,NA,0.559478328577193
"244","Culture",2015-09-01,NA,NA,0.563851904378615
"245","Culture",2015-09-02,NA,NA,0.568225480180038
"246","Culture",2015-09-03,NA,NA,0.572599055981461
"247","Culture",2015-09-04,NA,NA,0.576972631782883
"248","Culture",2015-09-05,NA,NA,0.581346207584306
"249","Culture",2015-09-06,NA,NA,0.585719783385729
"250","Culture",2015-09-07,NA,NA,0.590093359187151
"251","Culture",2015-09-08,NA,NA,0.594466934988574
"252","Culture",2015-09-09,NA,NA,0.598840510789997
"253","Culture",2015-09-10,NA,NA,0.603214086591419
"254","Culture",2015-09-11,NA,NA,0.607587662392842
"255","Culture",2015-09-12,NA,NA,0.611961238194264
"256","Culture",2015-09-13,NA,NA,0.616334813995687
"257","Culture",2015-09-14,NA,NA,0.62070838979711
"258","Culture",2015-09-15,NA,NA,0.625081965598532
"259","Culture",2015-09-16,NA,NA,0.629455541399955
"260","Culture",2015-09-17,NA,NA,0.633829117201378
"261","Culture",2015-09-18,NA,NA,0.6382026930028
"262","Culture",2015-09-19,NA,NA,0.642576268804223
"263","Culture",2015-09-20,NA,NA,0.646949844605645
"264","Culture",2015-09-21,NA,NA,0.651323420407068
"265","Culture",2015-09-22,NA,NA,0.655696996208491
"266","Culture",2015-09-23,NA,NA,0.660070572009913
"267","Culture",2015-09-24,0.664444147811336,928094.774,0.664444147811336
"268","Culture",2015-09-25,NA,NA,0.655199804576634
"269","Culture",2015-09-26,NA,NA,0.645955461341931
"270","Culture",2015-09-27,NA,NA,0.636711118107228
"271","Culture",2015-09-28,NA,NA,0.627466774872526
"272","Culture",2015-09-29,NA,NA,0.618222431637823
"273","Culture",2015-09-30,NA,NA,0.608978088403121
"274","Culture",2015-10-01,0.599733745168418,928094.774,0.599733745168418
"275","Culture",2015-10-02,NA,NA,0.595716853657264
"276","Culture",2015-10-03,NA,NA,0.591699962146109
"277","Culture",2015-10-04,NA,NA,0.587683070634955
"278","Culture",2015-10-05,NA,NA,0.5836661791238
"279","Culture",2015-10-06,NA,NA,0.579649287612645
"280","Culture",2015-10-07,NA,NA,0.575632396101491
"281","Culture",2015-10-08,NA,NA,0.571615504590336
"282","Culture",2015-10-09,NA,NA,0.567598613079182
"283","Culture",2015-10-10,NA,NA,0.563581721568027
"284","Culture",2015-10-11,NA,NA,0.559564830056873
"285","Culture",2015-10-12,NA,NA,0.555547938545718
"286","Culture",2015-10-13,NA,NA,0.551531047034563
"287","Culture",2015-10-14,NA,NA,0.547514155523409
"288","Culture",2015-10-15,NA,NA,0.543497264012254
"289","Culture",2015-10-16,NA,NA,0.5394803725011
"290","Culture",2015-10-17,NA,NA,0.535463480989945
"291","Culture",2015-10-18,NA,NA,0.53144658947879
"292","Culture",2015-10-19,NA,NA,0.527429697967636
"293","Culture",2015-10-20,NA,NA,0.523412806456481
"294","Culture",2015-10-21,NA,NA,0.519395914945327
"295","Culture",2015-10-22,NA,NA,0.515379023434172
"296","Culture",2015-10-23,NA,NA,0.511362131923017
"297","Culture",2015-10-24,NA,NA,0.507345240411863
"298","Culture",2015-10-25,NA,NA,0.503328348900708
"299","Culture",2015-10-26,0.499311457389554,928094.774,0.499311457389554
"300","Culture",2015-10-27,NA,NA,0.505311647463538
"301","Culture",2015-10-28,NA,NA,0.511311837537523
"302","Culture",2015-10-29,NA,NA,0.517312027611507
"303","Culture",2015-10-30,NA,NA,0.523312217685492
"304","Culture",2015-10-31,NA,NA,0.529312407759477
"305","Culture",2015-11-01,NA,NA,0.535312597833461
"306","Culture",2015-11-02,NA,NA,0.541312787907446
"307","Culture",2015-11-03,NA,NA,0.54731297798143
"308","Culture",2015-11-04,NA,NA,0.553313168055415
"309","Culture",2015-11-05,NA,NA,0.5593133581294
"310","Culture",2015-11-06,NA,NA,0.565313548203384
"311","Culture",2015-11-07,NA,NA,0.571313738277369
"312","Culture",2015-11-08,NA,NA,0.577313928351354
"313","Culture",2015-11-09,NA,NA,0.583314118425338
"314","Culture",2015-11-10,NA,NA,0.589314308499323
"315","Culture",2015-11-11,0.595314498573307,928094.774,0.595314498573307
"316","Culture",2015-11-12,NA,NA,0.598967579289772
"317","Culture",2015-11-13,NA,NA,0.602620660006237
"318","Culture",2015-11-14,NA,NA,0.606273740722702
"319","Culture",2015-11-15,NA,NA,0.609926821439167
"320","Culture",2015-11-16,NA,NA,0.613579902155632
"321","Culture",2015-11-17,NA,NA,0.617232982872097
"322","Culture",2015-11-18,0.620886063588562,928094.774,0.620886063588562
"323","Culture",2015-11-19,NA,NA,0.627245894636322
"324","Culture",2015-11-20,NA,NA,0.633605725684081
"325","Culture",2015-11-21,NA,NA,0.639965556731841
"326","Culture",2015-11-22,NA,NA,0.646325387779601
"327","Culture",2015-11-23,NA,NA,0.65268521882736
"328","Culture",2015-11-24,NA,NA,0.65904504987512
"329","Culture",2015-11-25,NA,NA,0.665404880922879
"330","Culture",2015-11-26,NA,NA,0.671764711970639
"331","Culture",2015-11-27,0.678124543018398,928094.774,0.678124543018398
"332","Culture",2015-11-28,NA,NA,0.674943576261971
"333","Culture",2015-11-29,NA,NA,0.671762609505544
"334","Culture",2015-11-30,NA,NA,0.668581642749116
"335","Culture",2015-12-01,NA,NA,0.665400675992689
"336","Culture",2015-12-02,NA,NA,0.662219709236262
"337","Culture",2015-12-03,NA,NA,0.659038742479835
"338","Culture",2015-12-04,NA,NA,0.655857775723407
"339","Culture",2015-12-05,NA,NA,0.65267680896698
"340","Culture",2015-12-06,NA,NA,0.649495842210553
"341","Culture",2015-12-07,NA,NA,0.646314875454125
"342","Culture",2015-12-08,NA,NA,0.643133908697698
"343","Culture",2015-12-09,NA,NA,0.639952941941271
"344","Culture",2015-12-10,NA,NA,0.636771975184844
"345","Culture",2015-12-11,NA,NA,0.633591008428416
"346","Culture",2015-12-12,NA,NA,0.630410041671989
"347","Culture",2015-12-13,NA,NA,0.627229074915562
"348","Culture",2015-12-14,NA,NA,0.624048108159135
"349","Culture",2015-12-15,NA,NA,0.620867141402707
"350","Culture",2015-12-16,NA,NA,0.61768617464628
"351","Culture",2015-12-17,NA,NA,0.614505207889853
"352","Culture",2015-12-18,NA,NA,0.611324241133425
"353","Culture",2015-12-19,NA,NA,0.608143274376998
"354","Culture",2015-12-20,0.604962307620571,928094.774,0.604962307620571
"355","Culture",2015-12-21,NA,NA,0.609643549437173
"356","Culture",2015-12-22,NA,NA,0.614324791253776
"357","Culture",2015-12-23,NA,NA,0.619006033070379
"358","Culture",2015-12-24,NA,NA,0.623687274886981
"359","Culture",2015-12-25,NA,NA,0.628368516703584
"360","Culture",2015-12-26,NA,NA,0.633049758520187
"361","Culture",2015-12-27,NA,NA,0.637731000336789
"362","Culture",2015-12-28,NA,NA,0.642412242153392
"363","Culture",2015-12-29,0.647093483969994,928094.774,0.647093483969994
"364","Culture",2015-12-30,NA,NA,0.647093483969994
"365","Culture",2015-12-31,NA,NA,0.647093483969994
"366","Bois",2015-01-01,NA,NA,0.421698024663565
"367","Bois",2015-01-02,NA,NA,0.421698024663565
"368","Bois",2015-01-03,NA,NA,0.421698024663565
"369","Bois",2015-01-04,NA,NA,0.421698024663565
"370","Bois",2015-01-05,NA,NA,0.421698024663565
"371","Bois",2015-01-06,NA,NA,0.421698024663565
"372","Bois",2015-01-07,NA,NA,0.421698024663565
"373","Bois",2015-01-08,NA,NA,0.421698024663565
"374","Bois",2015-01-09,NA,NA,0.421698024663565
"375","Bois",2015-01-10,NA,NA,0.421698024663565
"376","Bois",2015-01-11,NA,NA,0.421698024663565
"377","Bois",2015-01-12,NA,NA,0.421698024663565
"378","Bois",2015-01-13,NA,NA,0.421698024663565
"379","Bois",2015-01-14,NA,NA,0.421698024663565
"380","Bois",2015-01-15,NA,NA,0.421698024663565
"381","Bois",2015-01-16,NA,NA,0.421698024663565
"382","Bois",2015-01-17,NA,NA,0.421698024663565
"383","Bois",2015-01-18,0.421698024663565,1504192.016,0.421698024663565
"384","Bois",2015-01-19,NA,NA,0.397740869480984
"385","Bois",2015-01-20,NA,NA,0.373783714298404
"386","Bois",2015-01-21,NA,NA,0.349826559115824
"387","Bois",2015-01-22,NA,NA,0.325869403933243
"388","Bois",2015-01-23,NA,NA,0.301912248750663
"389","Bois",2015-01-24,NA,NA,0.277955093568083
"390","Bois",2015-01-25,NA,NA,0.253997938385502
"391","Bois",2015-01-26,NA,NA,0.230040783202922
"392","Bois",2015-01-27,NA,NA,0.206083628020342
"393","Bois",2015-01-28,NA,NA,0.182126472837761
"394","Bois",2015-01-29,NA,NA,0.158169317655181
"395","Bois",2015-01-30,NA,NA,0.134212162472601
"396","Bois",2015-01-31,NA,NA,0.11025500729002
"397","Bois",2015-02-01,NA,NA,0.0862978521074398
"398","Bois",2015-02-02,NA,NA,0.0623406969248595
"399","Bois",2015-02-03,0.0383835417422791,1504192.016,0.0383835417422791
"400","Bois",2015-02-04,NA,NA,0.0923171285130482
"401","Bois",2015-02-05,NA,NA,0.146250715283817
"402","Bois",2015-02-06,NA,NA,0.200184302054586
"403","Bois",2015-02-07,NA,NA,0.254117888825355
"404","Bois",2015-02-08,NA,NA,0.308051475596125
"405","Bois",2015-02-09,NA,NA,0.361985062366894
"406","Bois",2015-02-10,NA,NA,0.415918649137663
"407","Bois",2015-02-11,NA,NA,0.469852235908432
"408","Bois",2015-02-12,0.523785822679201,1504192.016,0.523785822679201
"409","Bois",2015-02-13,NA,NA,0.524654351206416
"410","Bois",2015-02-14,NA,NA,0.525522879733631
"411","Bois",2015-02-15,NA,NA,0.526391408260846
"412","Bois",2015-02-16,NA,NA,0.52725993678806
"413","Bois",2015-02-17,NA,NA,0.528128465315275
"414","Bois",2015-02-18,NA,NA,0.52899699384249
"415","Bois",2015-02-19,NA,NA,0.529865522369705
"416","Bois",2015-02-20,NA,NA,0.53073405089692
"417","Bois",2015-02-21,NA,NA,0.531602579424135
"418","Bois",2015-02-22,NA,NA,0.53247110795135
"419","Bois",2015-02-23,NA,NA,0.533339636478565
"420","Bois",2015-02-24,NA,NA,0.534208165005779
"421","Bois",2015-02-25,NA,NA,0.535076693532994
"422","Bois",2015-02-26,NA,NA,0.535945222060209
"423","Bois",2015-02-27,NA,NA,0.536813750587424
"424","Bois",2015-02-28,0.537682279114639,1504192.016,0.537682279114639
"425","Bois",2015-03-01,NA,NA,0.53789111779528
"426","Bois",2015-03-02,NA,NA,0.538099956475922
"427","Bois",2015-03-03,NA,NA,0.538308795156563
"428","Bois",2015-03-04,NA,NA,0.538517633837205
"429","Bois",2015-03-05,NA,NA,0.538726472517846
"430","Bois",2015-03-06,NA,NA,0.538935311198488
"431","Bois",2015-03-07,NA,NA,0.539144149879129
"432","Bois",2015-03-08,NA,NA,0.539352988559771
"433","Bois",2015-03-09,NA,NA,0.539561827240412
"434","Bois",2015-03-10,NA,NA,0.539770665921054
"435","Bois",2015-03-11,NA,NA,0.539979504601695
"436","Bois",2015-03-12,NA,NA,0.540188343282337
"437","Bois",2015-03-13,NA,NA,0.540397181962978
"438","Bois",2015-03-14,NA,NA,0.54060602064362
"439","Bois",2015-03-15,NA,NA,0.540814859324261
"440","Bois",2015-03-16,NA,NA,0.541023698004903
"441","Bois",2015-03-17,NA,NA,0.541232536685544
"442","Bois",2015-03-18,NA,NA,0.541441375366186
"443","Bois",2015-03-19,NA,NA,0.541650214046827
"444","Bois",2015-03-20,NA,NA,0.541859052727469
"445","Bois",2015-03-21,NA,NA,0.54206789140811
"446","Bois",2015-03-22,NA,NA,0.542276730088752
"447","Bois",2015-03-23,NA,NA,0.542485568769393
"448","Bois",2015-03-24,NA,NA,0.542694407450035
"449","Bois",2015-03-25,NA,NA,0.542903246130677
"450","Bois",2015-03-26,NA,NA,0.543112084811318
"451","Bois",2015-03-27,NA,NA,0.54332092349196
"452","Bois",2015-03-28,NA,NA,0.543529762172601
"453","Bois",2015-03-29,NA,NA,0.543738600853243
"454","Bois",2015-03-30,NA,NA,0.543947439533884
"455","Bois",2015-03-31,NA,NA,0.544156278214526
"456","Bois",2015-04-01,NA,NA,0.544365116895167
"457","Bois",2015-04-02,NA,NA,0.544573955575809
"458","Bois",2015-04-03,NA,NA,0.54478279425645
"459","Bois",2015-04-04,NA,NA,0.544991632937092
"460","Bois",2015-04-05,NA,NA,0.545200471617733
"461","Bois",2015-04-06,NA,NA,0.545409310298375
"462","Bois",2015-04-07,NA,NA,0.545618148979016
"463","Bois",2015-04-08,0.545826987659658,1504192.016,0.545826987659658
"464","Bois",2015-04-09,NA,NA,0.555908107510584
"465","Bois",2015-04-10,NA,NA,0.56598922736151
"466","Bois",2015-04-11,NA,NA,0.576070347212436
"467","Bois",2015-04-12,NA,NA,0.586151467063362
"468","Bois",2015-04-13,NA,NA,0.596232586914288
"469","Bois",2015-04-14,NA,NA,0.606313706765214
"470","Bois",2015-04-15,NA,NA,0.61639482661614
"471","Bois",2015-04-16,NA,NA,0.626475946467066
"472","Bois",2015-04-17,NA,NA,0.636557066317993
"473","Bois",2015-04-18,NA,NA,0.646638186168919
"474","Bois",2015-04-19,NA,NA,0.656719306019845
"475","Bois",2015-04-20,NA,NA,0.666800425870771
"476","Bois",2015-04-21,NA,NA,0.676881545721697
"477","Bois",2015-04-22,NA,NA,0.686962665572623
"478","Bois",2015-04-23,NA,NA,0.697043785423549
"479","Bois",2015-04-24,0.707124905274475,1504192.016,0.707124905274475
"480","Bois",2015-04-25,NA,NA,0.710619229228167
"481","Bois",2015-04-26,NA,NA,0.714113553181858
"482","Bois",2015-04-27,NA,NA,0.717607877135549
"483","Bois",2015-04-28,NA,NA,0.72110220108924
"484","Bois",2015-04-29,NA,NA,0.724596525042932
"485","Bois",2015-04-30,NA,NA,0.728090848996623
"486","Bois",2015-05-01,NA,NA,0.731585172950314
"487","Bois",2015-05-02,NA,NA,0.735079496904006
"488","Bois",2015-05-03,NA,NA,0.738573820857697
"489","Bois",2015-05-04,NA,NA,0.742068144811388
"490","Bois",2015-05-05,NA,NA,0.74556246876508
"491","Bois",2015-05-06,NA,NA,0.749056792718771
"492","Bois",2015-05-07,NA,NA,0.752551116672462
"493","Bois",2015-05-08,NA,NA,0.756045440626154
"494","Bois",2015-05-09,NA,NA,0.759539764579845
"495","Bois",2015-05-10,0.763034088533536,1504192.016,0.763034088533536
"496","Bois",2015-05-11,NA,NA,0.76587372225101
"497","Bois",2015-05-12,NA,NA,0.768713355968484
"498","Bois",2015-05-13,NA,NA,0.771552989685958
"499","Bois",2015-05-14,NA,NA,0.774392623403432
"500","Bois",2015-05-15,NA,NA,0.777232257120905
"501","Bois",2015-05-16,NA,NA,0.780071890838379
"502","Bois",2015-05-17,NA,NA,0.782911524555853
"503","Bois",2015-05-18,NA,NA,0.785751158273327
"504","Bois",2015-05-19,NA,NA,0.7885907919908
"505","Bois",2015-05-20,NA,NA,0.791430425708274
"506","Bois",2015-05-21,NA,NA,0.794270059425748
"507","Bois",2015-05-22,NA,NA,0.797109693143222
"508","Bois",2015-05-23,NA,NA,0.799949326860696
"509","Bois",2015-05-24,NA,NA,0.80278896057817
"510","Bois",2015-05-25,NA,NA,0.805628594295643
"511","Bois",2015-05-26,NA,NA,0.808468228013117
"512","Bois",2015-05-27,NA,NA,0.811307861730591
"513","Bois",2015-05-28,NA,NA,0.814147495448065
"514","Bois",2015-05-29,NA,NA,0.816987129165538
"515","Bois",2015-05-30,NA,NA,0.819826762883012
"516","Bois",2015-05-31,NA,NA,0.822666396600486
"517","Bois",2015-06-01,NA,NA,0.82550603031796
"518","Bois",2015-06-02,NA,NA,0.828345664035434
"519","Bois",2015-06-03,NA,NA,0.831185297752907
"520","Bois",2015-06-04,0.834024931470381,1504192.016,0.834024931470381
"521","Bois",2015-06-05,NA,NA,0.83015327080419
"522","Bois",2015-06-06,NA,NA,0.826281610138
"523","Bois",2015-06-07,NA,NA,0.822409949471809
"524","Bois",2015-06-08,NA,NA,0.818538288805618
"525","Bois",2015-06-09,NA,NA,0.814666628139428
"526","Bois",2015-06-10,NA,NA,0.810794967473237
"527","Bois",2015-06-11,0.806923306807046,1504192.016,0.806923306807046
"528","Bois",2015-06-12,NA,NA,0.806226375076458
"529","Bois",2015-06-13,NA,NA,0.805529443345869
"530","Bois",2015-06-14,NA,NA,0.804832511615281
"531","Bois",2015-06-15,NA,NA,0.804135579884692
"532","Bois",2015-06-16,NA,NA,0.803438648154104
"533","Bois",2015-06-17,NA,NA,0.802741716423515
"534","Bois",2015-06-18,NA,NA,0.802044784692927
"535","Bois",2015-06-19,NA,NA,0.801347852962338
"536","Bois",2015-06-20,NA,NA,0.80065092123175
"537","Bois",2015-06-21,NA,NA,0.799953989501161
"538","Bois",2015-06-22,NA,NA,0.799257057770573
"539","Bois",2015-06-23,NA,NA,0.798560126039984
"540","Bois",2015-06-24,NA,NA,0.797863194309396
"541","Bois",2015-06-25,NA,NA,0.797166262578807
"542","Bois",2015-06-26,NA,NA,0.796469330848218
"543","Bois",2015-06-27,NA,NA,0.79577239911763
"544","Bois",2015-06-28,NA,NA,0.795075467387041
"545","Bois",2015-06-29,NA,NA,0.794378535656453
"546","Bois",2015-06-30,NA,NA,0.793681603925864
"547","Bois",2015-07-01,NA,NA,0.792984672195276
"548","Bois",2015-07-02,NA,NA,0.792287740464687
"549","Bois",2015-07-03,NA,NA,0.791590808734099
"550","Bois",2015-07-04,NA,NA,0.79089387700351
"551","Bois",2015-07-05,NA,NA,0.790196945272922
"552","Bois",2015-07-06,0.789500013542333,1504192.016,0.789500013542333
"553","Bois",2015-07-07,NA,NA,0.782177651278135
"554","Bois",2015-07-08,NA,NA,0.774855289013937
"555","Bois",2015-07-09,NA,NA,0.767532926749739
"556","Bois",2015-07-10,NA,NA,0.760210564485541
"557","Bois",2015-07-11,NA,NA,0.752888202221342
"558","Bois",2015-07-12,NA,NA,0.745565839957144
"559","Bois",2015-07-13,NA,NA,0.738243477692946
"560","Bois",2015-07-14,NA,NA,0.730921115428748
"561","Bois",2015-07-15,NA,NA,0.72359875316455
"562","Bois",2015-07-16,NA,NA,0.716276390900352
"563","Bois",2015-07-17,NA,NA,0.708954028636154
"564","Bois",2015-07-18,NA,NA,0.701631666371956
"565","Bois",2015-07-19,NA,NA,0.694309304107757
"566","Bois",2015-07-20,NA,NA,0.686986941843559
"567","Bois",2015-07-21,NA,NA,0.679664579579361
"568","Bois",2015-07-22,0.672342217315163,1504192.016,0.672342217315163
"569","Bois",2015-07-23,NA,NA,0.67522913368679
"570","Bois",2015-07-24,NA,NA,0.678116050058417
"571","Bois",2015-07-25,NA,NA,0.681002966430044
"572","Bois",2015-07-26,NA,NA,0.683889882801672
"573","Bois",2015-07-27,NA,NA,0.686776799173299
"574","Bois",2015-07-28,NA,NA,0.689663715544926
"575","Bois",2015-07-29,NA,NA,0.692550631916553
"576","Bois",2015-07-30,NA,NA,0.69543754828818
"577","Bois",2015-07-31,NA,NA,0.698324464659808
"578","Bois",2015-08-01,NA,NA,0.701211381031435
"579","Bois",2015-08-02,NA,NA,0.704098297403062
"580","Bois",2015-08-03,NA,NA,0.706985213774689
"581","Bois",2015-08-04,NA,NA,0.709872130146316
"582","Bois",2015-08-05,NA,NA,0.712759046517944
"583","Bois",2015-08-06,NA,NA,0.715645962889571
"584","Bois",2015-08-07,0.718532879261198,1504192.016,0.718532879261198
"585","Bois",2015-08-08,NA,NA,0.709992306735002
"586","Bois",2015-08-09,NA,NA,0.701451734208807
"587","Bois",2015-08-10,NA,NA,0.692911161682611
"588","Bois",2015-08-11,NA,NA,0.684370589156416
"589","Bois",2015-08-12,NA,NA,0.67583001663022
"590","Bois",2015-08-13,NA,NA,0.667289444104025
"591","Bois",2015-08-14,0.658748871577829,1504192.016,0.658748871577829
"592","Bois",2015-08-15,NA,NA,0.665922393341614
"593","Bois",2015-08-16,NA,NA,0.6730959151054
"594","Bois",2015-08-17,NA,NA,0.680269436869185
"595","Bois",2015-08-18,NA,NA,0.68744295863297
"596","Bois",2015-08-19,NA,NA,0.694616480396755
"597","Bois",2015-08-20,NA,NA,0.70179000216054
"598","Bois",2015-08-21,NA,NA,0.708963523924325
"599","Bois",2015-08-22,NA,NA,0.71613704568811
"600","Bois",2015-08-23,NA,NA,0.723310567451895
"601","Bois",2015-08-24,NA,NA,0.73048408921568
"602","Bois",2015-08-25,NA,NA,0.737657610979466
"603","Bois",2015-08-26,NA,NA,0.744831132743251
"604","Bois",2015-08-27,NA,NA,0.752004654507036
"605","Bois",2015-08-28,NA,NA,0.759178176270821
"606","Bois",2015-08-29,NA,NA,0.766351698034606
"607","Bois",2015-08-30,0.773525219798391,1504192.016,0.773525219798391
"608","Bois",2015-08-31,NA,NA,0.77498866414114
"609","Bois",2015-09-01,NA,NA,0.776452108483889
"610","Bois",2015-09-02,NA,NA,0.777915552826638
"611","Bois",2015-09-03,NA,NA,0.779378997169388
"612","Bois",2015-09-04,NA,NA,0.780842441512137
"613","Bois",2015-09-05,NA,NA,0.782305885854886
"614","Bois",2015-09-06,NA,NA,0.783769330197635
"615","Bois",2015-09-07,NA,NA,0.785232774540384
"616","Bois",2015-09-08,NA,NA,0.786696218883133
"617","Bois",2015-09-09,NA,NA,0.788159663225882
"618","Bois",2015-09-10,NA,NA,0.789623107568631
"619","Bois",2015-09-11,NA,NA,0.79108655191138
"620","Bois",2015-09-12,NA,NA,0.792549996254129
"621","Bois",2015-09-13,NA,NA,0.794013440596878
"622","Bois",2015-09-14,NA,NA,0.795476884939628
"623","Bois",2015-09-15,NA,NA,0.796940329282377
"624","Bois",2015-09-16,NA,NA,0.798403773625126
"625","Bois",2015-09-17,NA,NA,0.799867217967875
"626","Bois",2015-09-18,NA,NA,0.801330662310624
"627","Bois",2015-09-19,NA,NA,0.802794106653373
"628","Bois",2015-09-20,NA,NA,0.804257550996122
"629","Bois",2015-09-21,NA,NA,0.805720995338871
"630","Bois",2015-09-22,NA,NA,0.80718443968162
"631","Bois",2015-09-23,NA,NA,0.808647884024369
"632","Bois",2015-09-24,0.810111328367118,1504192.016,0.810111328367118
"633","Bois",2015-09-25,NA,NA,0.803784287158405
"634","Bois",2015-09-26,NA,NA,0.797457245949691
"635","Bois",2015-09-27,NA,NA,0.791130204740977
"636","Bois",2015-09-28,NA,NA,0.784803163532264
"637","Bois",2015-09-29,NA,NA,0.77847612232355
"638","Bois",2015-09-30,NA,NA,0.772149081114836
"639","Bois",2015-10-01,0.765822039906123,1504192.016,0.765822039906123
"640","Bois",2015-10-02,NA,NA,0.759397825129376
"641","Bois",2015-10-03,NA,NA,0.752973610352629
"642","Bois",2015-10-04,NA,NA,0.746549395575882
"643","Bois",2015-10-05,NA,NA,0.740125180799135
"644","Bois",2015-10-06,NA,NA,0.733700966022388
"645","Bois",2015-10-07,NA,NA,0.727276751245642
"646","Bois",2015-10-08,NA,NA,0.720852536468895
